objID,pairID,expID,detector,ccd_type,GRID_X0,GRID_X0ERR,GRID_Y0,GRID_Y0ERR,GRID_THETA,GRID_THETAERR,group,orientation,dX,dY,dR,theta
0,0,3021122200113,0,ITL,2099.02849864496,0.0177006235979026,4132.20409800422,0.0199621638940154,0.0926404839494927,1.37990109862719e-05,0,92.65914535899253,-2.74884705489967,226.44951057692015,226.46619394659746,89.30452665071128
1,1,3021122200122,0,ITL,4205.42718355139,0.0247019701495282,2033.78926527628,0.0234907790392758,0.0926780103674824,2.55579718851088e-05,2,179.1222422349577,149.546610015208,3.3052627767101512,149.58313183331808,178.7338611037554
2,2,3021122200114,1,ITL,2080.78445629545,0.0894321473712502,4134.72618196555,0.0892679751217166,0.0922229761865131,7.72490807245766e-05,0,92.16721038929238,4.08084358260021,225.58485504622513,225.62176337971488,91.03637105310794
3,1,3021122200122,1,ITL,-16.1194264638175,0.0164846616317853,2030.48400249957,0.0143100640308392,0.092469852222462,1.35409803737328e-05,3,0.8662540418708602,149.546610015208,3.3052627767101512,149.58313183331808,178.7338611037554
4,3,3021122200123,1,ITL,4185.63406163561,0.0211289573357938,2036.21328012476,0.0189587584427154,0.0923444881211001,2.05265087815274e-05,2,179.05076594755533,149.84405208076532,-4.945318103749969,149.9256352833977,181.8902521993649
5,4,3021122200115,2,ITL,2061.79092170139,0.015002293341214,4144.86454567514,0.0151757650161693,0.0918840244502103,1.26976192642381e-05,0,91.6501648484995,148.6633915656098,-138.421696216712,203.1289491315837,222.95685253999136
6,3,3021122200123,2,ITL,-36.2099904451554,0.0166478510736018,2041.15859822851,0.0143738384270093,0.0920329264377883,1.36810555699638e-05,3,1.1579811938467799,149.84405208076532,-4.945318103749969,149.9256352833977,181.8902521993649
7,5,3021122200124,2,ITL,4166.29666010372,0.0210739374888225,2045.77775181059,0.0192738915616518,0.0918500639453451,2.09759231343132e-05,2,178.7894171144453,178.3392193628497,2.2891761236398906,178.35391077931448,179.2645872954989
8,0,3021122200113,3,ITL,2101.77734569986,0.0168534159848475,-94.2454125727003,0.0191536167923238,0.0936072176970267,1.80285714292841e-05,1,267.21769573906846,-2.74884705489967,226.44951057692015,226.46619394659746,89.30452665071128
9,6,3021122200116,3,ITL,2091.26772173151,0.0149212286015571,4106.08785362176,0.0151295229578975,0.093369154949737,1.29534631129253e-05,0,92.4813711014812,-3.8139703837700836,223.66427565280446,223.6967916027898,89.0230749700825
10,7,3021122200125,3,ITL,4198.94995411463,0.0217300479753818,2009.1674193521,0.0193558363448184,0.0934116568794868,1.96213643593085e-05,2,179.76113535740978,153.9572109469891,4.592053425380072,154.02567888906464,178.2915558311753
11,-1,3021122200467,3,ITL,-30.7857062162179,0.0191733505515257,1528.15376242903,0.0160370974775052,0.0935371056222357,1.30971359838154e-05,3,346.91960368823146,nan,nan,nan,nan
12,2,3021122200114,4,ITL,2076.70361271285,0.0794609901206058,-90.8586730806757,0.0918696728931334,0.0928420567903398,9.07945936888013e-05,1,267.8990338196468,4.08084358260021,225.58485504622513,225.62176337971488,91.03637105310794
